pattern1
occurrence1
0.0000000000, 89.0000000000
0.5000000000, 86.0000000000
1.0000000000, 86.0000000000
1.5000000000, 86.0000000000
2.0000000000, 82.0000000000
2.5000000000, 82.0000000000
3.0000000000, 82.0000000000
4.0000000000, 86.0000000000
4.5000000000, 84.0000000000
5.5000000000, 86.0000000000
6.0000000000, 87.0000000000
6.7500000000, 86.0000000000
7.0000000000, 84.0000000000
7.5000000000, 79.0000000000
8.0000000000, 82.0000000000
8.5000000000, 81.0000000000
9.0000000000, 82.0000000000
pattern2
occurrence1
12.0000000000, 89.0000000000
12.2500000000, 91.0000000000
12.5000000000, 89.0000000000
13.0000000000, 86.0000000000
13.5000000000, 86.0000000000
13.7500000000, 87.0000000000
14.0000000000, 86.0000000000
14.5000000000, 82.0000000000
15.0000000000, 82.0000000000
16.0000000000, 86.0000000000
16.5000000000, 84.0000000000
17.5000000000, 86.0000000000
18.0000000000, 87.0000000000
18.7500000000, 86.0000000000
19.0000000000, 84.0000000000
19.5000000000, 79.0000000000
20.0000000000, 82.0000000000
20.5000000000, 81.0000000000
21.0000000000, 82.0000000000
